category,subcategory,name,current_price,raw_price,discount,likes_count,is_new,brand,brand_url,variation_0_color,variation_1_color,variation_0_thumbnail,variation_0_image,variation_1_thumbnail,variation_1_image,image_url,id,description
women,T-shirts,Daisy flower t-shirt,1919.1999999999998,3839.2000000000003,50,913,False,,,Gray,Nope,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/93/DE/c7493584-c944-469b-8142-fa6a84203724.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/93/DE/c7493584-c944-469b-8142-fa6a84203724.jpg,,,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/93/DE/c7493584-c944-469b-8142-fa6a84203724.jpg,1675818,"Spread joy with our captivating Daisy Flower T-Shirt. This vibrant and feminine top features a radiant design of delicate daisy flowers, blooming upon a canvas of soft, breathable fabric. Its figure-flattering silhouette accentuates your curves, while the lightweight material provides unparalleled comfort for all-day wear. Embrace nature's beauty and add a touch of floral charm to your wardrobe with this charming piece."
women,T-shirts,A large printed casual t-shirt,1599.1999999999998,3519.2000000000003,55,2010,False,,,Black,Gray,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/82/0D/4ec0ff4c-cba3-430a-8fb5-edbff3f2a86d.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/82/0D/4ec0ff4c-cba3-430a-8fb5-edbff3f2a86d.jpg,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/52/2F/ddc14ab6-8ba4-4c90-869a-ee1fac925078.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/52/2F/ddc14ab6-8ba4-4c90-869a-ee1fac925078.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/F7/9D/0e524ba4-65eb-4f76-aab3-c17b9a9d716a.jpg,1654723,"Slip into effortless style with our oversized printed casual t-shirt, designed exclusively for the modern woman. Crafted from soft, breathable fabric, this tee offers unmatched comfort all day long. Its eye-catching print adds a touch of personality to any outfit, making it perfect for casual outings, running errands, or lounging at home. Pair it with your favorite jeans, leggings, or shorts for a laid-back look that's sure to turn heads."
women,Blouses and shirts,Vintage print buttoned blouse,2079.2,4079.2000000000003,49,1112,False,,,Blue,Nope,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/6A/F0/a0e68e14-bac3-43fe-91f6-b63a3bdbc758.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/6A/F0/a0e68e14-bac3-43fe-91f6-b63a3bdbc758.jpg,,,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/6A/F0/a0e68e14-bac3-43fe-91f6-b63a3bdbc758.jpg,1667428,"Embrace the charm of the past with our stunning Vintage print buttoned blouse. This eye-catching piece showcases a captivating print that exudes a timeless essence. The delicate buttons add a touch of elegance, while the flattering fit accentuates your figure beautifully. Perfect for any occasion, it's a must-have addition to your modern-vintage wardrobe."
women,T-shirts,Floral print patchwork t-shirt,1919.1999999999998,3759.2000000000003,49,1118,False,,,Navy,Wine Red,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/04/CD/90be342b-208e-4b68-b669-df6ed32deb24.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/04/CD/90be342b-208e-4b68-b669-df6ed32deb24.jpg,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/AC/F8/68b1e14d-0bed-459f-9f32-8c3b0742f8d7.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/AC/F8/68b1e14d-0bed-459f-9f32-8c3b0742f8d7.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/04/CD/90be342b-208e-4b68-b669-df6ed32deb24.jpg,1671268,"Introducing the Floral Print Patchwork T-shirt - a unique piece that adds a vibrant touch to your wardrobe. Crafted from breathable fabric, it features a stunning patchwork design with intricate floral patterns that turn heads. Its relaxed fit and lightweight construction provide comfort all day long, making it an ideal choice for casual outings and weekend adventures. Pair it with your favorite jeans, shorts, or skirt to create a trendy look that is sure to make a statement wherever you go."
women,T-shirts,Cat printed frog button t-shirt,1635.2,3110.4,47,1642,False,Gracila,https://fr.newchic.com/gracila-brand-247.html,Green,Wine Red,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/9E/65/a6810dab-2c10-4517-9476-3ecfe42bc502.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/9E/65/a6810dab-2c10-4517-9476-3ecfe42bc502.jpg,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/88/66/f0f554af-03a4-4dbc-aae5-ddf72b871346.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/88/66/f0f554af-03a4-4dbc-aae5-ddf72b871346.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/9E/65/a6810dab-2c10-4517-9476-3ecfe42bc502.jpg,1662805,"Embrace your wild side with our exclusive Cat Printed Frog Button T-shirt! This charming tee features an irresistible pattern of playful cats and adorable frogs, sure to turn heads wherever you go. The soft and breathable fabric ensures all-day comfort, while the unique button detailing adds a touch of sophistication. Perfect for casual outings, running errands, or lounging at home, this T-shirt is a must-have for any cat and frog enthusiast. Get ready to embrace the fun and quirky vibes with our Cat Printed Frog Button T-shirt!"
women,Printed dresses,Flower -sleeved dress,2639.2000000000003,5839.2,55,727,False,Gracila,https://fr.newchic.com/gracila-brand-247.html,Green,Gray,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/72/23/1b0c7115-c73a-4f20-bade-90e22b9e6a61.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/72/23/1b0c7115-c73a-4f20-bade-90e22b9e6a61.jpg,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/9A/1C/fea08380-d6ef-4440-ad5c-1419f45f4b3c.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/9A/1C/fea08380-d6ef-4440-ad5c-1419f45f4b3c.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/72/23/1b0c7115-c73a-4f20-bade-90e22b9e6a61.jpg,1674703,"This elegant and feminine flower-sleeved dress is perfect for any occasion, from a casual day out to a formal event. Made with high quality, breathable fabric, it will keep you comfortable all day long. The dress features a flattering A-line silhouette and a V-neckline, while the floral sleeves add a touch of whimsy."
women,T-shirts,Flower-printed round neck t-shirt,1839.1999999999998,3599.2000000000003,49,929,False,,,White,Green,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/93/6A/4896e08a-4443-4c96-97fd-68cd400e5dec.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/93/6A/4896e08a-4443-4c96-97fd-68cd400e5dec.jpg,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/FF/F5/eca19d13-9501-40d6-8e6c-39a1e5f9b00e.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/FF/F5/eca19d13-9501-40d6-8e6c-39a1e5f9b00e.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/43/E7/7acb9730-4846-4554-872b-0ecde479d251.jpg,1685597,"Embrace the beauty of nature with our captivating flower-printed round neck t-shirt. Crafted from soft and breathable fabric, this t-shirt offers ultimate comfort and all-day wearability. Designed for the modern woman, this top features a vibrant floral print that exudes a sense of freshness and adds a pop of color to your wardrobe. Whether you're running errands, meeting friends, or enjoying leisure time, this versatile t-shirt is an effortless choice for everyday chic. Available in a range of sizes, it's perfect for women who value comfort, style, and a touch of nature's charm."
women,Blouses and shirts,Flower butterfly printed blouse,2159.2,4238.4,49,404,False,,,Yellow,DARK GREEN,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/D4/A1/8f5aa1b6-56db-477e-b3cc-5c43dd700b1b.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/D4/A1/8f5aa1b6-56db-477e-b3cc-5c43dd700b1b.jpg,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/89/EA/a6d8a732-caa8-4c0d-9ed1-9573fd1cdf5a.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/89/EA/a6d8a732-caa8-4c0d-9ed1-9573fd1cdf5a.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/29/5A/b5d9f68a-3637-422b-bbc0-03c5b78fe607.jpg,1682342,"Unleash your inner fashionista with our stunning flower butterfly printed blouse. Crafted from premium fabric, this blouse exudes elegance and comfort. Its beautiful print featuring delicate flowers and vibrant butterflies will turn heads wherever you go. Perfect for a day out or an evening event, this versatile piece adds a touch of charm to any outfit. Get ready to embrace your femininity and spread your wings with our flower butterfly printed blouse."
women,Combinations & Grenouillères,Flower -embroidered combinations,2452.8,4238.4,42,1509,False,Gracila,https://fr.newchic.com/gracila-brand-247.html,Light Green,light blue,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/57/CF/f797a410-4ad5-4825-8598-9d294446c0c4.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/57/CF/f797a410-4ad5-4825-8598-9d294446c0c4.jpg,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/81/6E/a77e81b4-e3c1-4b3f-84b1-cd9162702044.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/81/6E/a77e81b4-e3c1-4b3f-84b1-cd9162702044.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/57/CF/f797a410-4ad5-4825-8598-9d294446c0c4.jpg,1665074,"Experience sophistication and grace with our Flower-embroidered Combinations. These enchanting pieces blend the beauty of nature with elegant design, creating a look that is both timeless and alluring. Crafted with precision from premium materials, these pieces feature intricate flower embroideries that add a touch of femininity and depth to your wardrobe. Available in various sizes and styles, they cater to your unique taste and provide a flattering fit that captures the essence of effortless style. Discover the allure of floral embroidery in fashion with our Flower-embroidered Combinations, and elevate your wardrobe to a realm of chic sophistication."
women,Pants & Shorts,Flowery print elastic size pants,2559.2,5038.4,49,667,False,,,Apricot,Blue,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/80/F8/9eba6eb8-4cd6-48ed-9a08-97f290d2b4c9.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/80/F8/9eba6eb8-4cd6-48ed-9a08-97f290d2b4c9.jpg,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/47/3A/eea2a351-82e2-42c0-b191-03e30234fcae.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/47/3A/eea2a351-82e2-42c0-b191-03e30234fcae.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/47/3A/eea2a351-82e2-42c0-b191-03e30234fcae.jpg,1677657,"Bloom with confidence in our flowery print elastic size pants, the perfect fusion of style and comfort. These pants feature a captivating floral pattern that exudes femininity, while the elastic waistband ensures a flattering fit for every body type. Made from soft, breathable fabric, they provide all-day comfort and effortless movement. Step out in style and embrace your individuality with these must-have pants, available in a variety of charming colors to match your unique personality."
women,Shirts,Marguerite floral print t-shirt,1759.1999999999998,3908.8,55,885,False,O-NEWE,https://fr.newchic.com/o-newe-brand-465.html,Wine Red,Blue,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/CD/AE/9e40832a-5531-46ba-bbdb-225508789254.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/CD/AE/9e40832a-5531-46ba-bbdb-225508789254.jpg,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/71/99/cdb99520-c22b-4edd-8e77-6cb25e572dc9.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/71/99/cdb99520-c22b-4edd-8e77-6cb25e572dc9.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/28/ED/1f37a4fc-dc9e-4378-836d-d4de1feef7b9.jpg,1664076,"Dive into a garden of elegance with our Marguerite floral print t-shirt, crafted exclusively for the modern woman. This timeless piece blooms with intricate floral patterns, capturing the essence of springtime meadows. Made with soft, breathable fabric, it ensures lasting comfort while turning heads wherever you go. Elevate your everyday style or dress it up for special occasions – the Marguerite t-shirt is a versatile addition to any wardrobe, ready to add a touch of femininity and charm to your look."
women,Combinations & Grenouillères,Printed Cartoon Fish Combination,2452.8,4238.4,42,1507,False,Gracila,https://fr.newchic.com/gracila-brand-247.html,White,Green,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/AB/36/6937e12a-4518-4978-bd73-584108636e13.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/AB/36/6937e12a-4518-4978-bd73-584108636e13.jpg,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/F7/E5/2d0fed32-492b-4f4b-9903-e9b3947b552a.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/F7/E5/2d0fed32-492b-4f4b-9903-e9b3947b552a.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/AB/36/6937e12a-4518-4978-bd73-584108636e13.jpg,1666182,"Step into an aquatic wonderland with our playful Printed Cartoon Fish Combination. This charming set features two garments designed to transport you to the depths of the sea. Adorned with whimsical cartoon fish motifs, these pieces bring a touch of vibrant marine life to your wardrobe. Made from soft, breathable fabric, this combination ensures all-day comfort and style, perfect for those who love to embrace their inner child."
women,Shirts,Short sleeve t-shirt printed butterfly,1759.1999999999998,3142.4,44,16,False,,,Green,Purple,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/C9/C1/1fa234a5-67b0-45ae-b3e7-86c5da012e48.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/C9/C1/1fa234a5-67b0-45ae-b3e7-86c5da012e48.jpg,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/A2/A2/b70ef45f-7f34-4b35-8e99-2ac1088fa77d.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/A2/A2/b70ef45f-7f34-4b35-8e99-2ac1088fa77d.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/EF/E1/67941309-2c27-492e-a899-6ce97b376383.jpg,1705158,"This soft and stylish short-sleeved t-shirt is perfect for any occasion. Made from high-quality cotton, it features a vibrant printed butterfly design that will turn heads. Wear it with jeans, skirts, or shorts for a chic and effortlessly stylish look. Whether you're running errands, hanging out with friends, or hitting the gym, this t-shirt will keep you comfortable and looking your best."
women,Boho Dresses,Long ethnic dress with floral print,2639.2000000000003,5198.400000000001,49,16,False,,,Navy,Nope,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/50/B9/97bffeb4-49fb-4378-9331-2453f92be16e.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/50/B9/97bffeb4-49fb-4378-9331-2453f92be16e.jpg,,,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/EC/36/fb84fa00-1f19-4549-9b16-2e3abb540a82.jpg,1710139,"Bring a touch of bohemian charm to your wardrobe with our enchanting long ethnic dress, featuring a vibrant floral print. Its flowy silhouette and breathable fabric will make you feel both comfortable and stylish, perfect for those warm summer days. Pair it with sandals and a floppy hat for a carefree look. This dress is sure to turn heads wherever you go, making it an essential addition to your collection. Immerse yourself in the beauty of this ethnic masterpiece and embrace its elegance."
women,Braid,Sleep bra with zipper lace straps on the front,2079.2,3998.3999999999996,48,1,True,,,Coffee,Black,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/61/96/03858182-4ccc-4628-9434-358d70819f27.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/61/96/03858182-4ccc-4628-9434-358d70819f27.jpg,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/EB/57/c4a363fb-40c6-47ba-991f-d24e299e5e72.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/EB/57/c4a363fb-40c6-47ba-991f-d24e299e5e72.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/66/23/d96d192f-fbd2-48b6-b568-00464fe3f3dd.jpg,1720728,"Embrace comfort and style with our sleep bra featuring an innovative zipper design and delicate lace straps that rest gently on your shoulders. Designed for a restful night's sleep, this bra offers a seamless fit that moves with you, ensuring you can relax and recharge without distractions. Crafted from soft, breathable fabric, it caresses your skin like a gentle breeze, while the zipper front allows for easy on and off. Whether you're lounging at home or drifting into dreamland, experience the ultimate in comfort and style with this sleep bra."
women,Pants & Shorts,Floral print elastic size pants,1856.8000000000002,3713.6000000000004,50,276,False,ZANZEA,,gray,Nope,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/2F/3B/04c92c19-b031-4a52-b2a2-dd32ecb5b5a1.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/2F/3B/04c92c19-b031-4a52-b2a2-dd32ecb5b5a1.jpg,,,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/2F/3B/04c92c19-b031-4a52-b2a2-dd32ecb5b5a1.jpg,1470421,"Step out in style with our floral print elastic size pants! Crafted from soft and breathable fabric, these pants feature an eye-catching floral pattern that will turn heads wherever you go. With their elastic waistband, they offer a comfortable and customizable fit, ensuring all-day comfort. Perfect for any occasion, whether it's a casual day out or a special event, these pants will make you feel confident and effortlessly stylish."
women,Printed dresses,V -neck dress and geometric print,1999.1999999999998,3592.0,44,4,False,,,white,Blue,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/72/FC/06787361-ce39-4567-a9ae-7836e4cfa3e3.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/72/FC/06787361-ce39-4567-a9ae-7836e4cfa3e3.jpg,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/7F/16/c0f0f7fe-d03b-4a5e-bff6-c62eec0864fe.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/7F/16/c0f0f7fe-d03b-4a5e-bff6-c62eec0864fe.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/7F/16/c0f0f7fe-d03b-4a5e-bff6-c62eec0864fe.jpg,1711047,"Introducing our V-neck dress with a captivating geometric print, designed to turn heads wherever you go. This stunning dress is crafted from soft and lightweight fabric, ensuring all-day comfort and a flattering fit. The V-neckline adds a touch of sophistication, while the geometric print brings a playful and vibrant touch to your wardrobe. Perfect for any occasion, this V-neck dress is an essential addition to any fashion-forward woman's wardrobe."
women,Relaxed dresses,Pleated V -neck dress and bow tie,2399.2,5279.2,55,5,True,VONDA,,Black,Red,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/33/A8/946320b6-f05a-409c-9726-0cdef4f5ee63.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/33/A8/946320b6-f05a-409c-9726-0cdef4f5ee63.jpg,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/04/FB/682ba382-1a75-408e-b485-4b326b927d47.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/04/FB/682ba382-1a75-408e-b485-4b326b927d47.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/04/FB/682ba382-1a75-408e-b485-4b326b927d47.jpg,1719054,"Experience elegance and sophistication with our Pleated V-neck dress and bow tie. This dress exudes charm with its delicate pleats that flow gracefully, creating a flattering silhouette. The V-neckline adds a touch of femininity, while the bow tie cinches the waist, accentuating your curves. Perfect for special occasions, this dress will turn heads wherever you go."
women,Printed dresses,Vintage floral print patchwork dress,2079.2,4620.0,55,2,True,ZANZEA,,Red,Navy,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/65/5A/e4f95539-2720-4f4f-86b7-cb1afcd2c19e.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/65/5A/e4f95539-2720-4f4f-86b7-cb1afcd2c19e.jpg,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/76/3C/9cfb5c06-b819-45a2-82bd-0bd370d081ad.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/76/3C/9cfb5c06-b819-45a2-82bd-0bd370d081ad.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/65/5A/e4f95539-2720-4f4f-86b7-cb1afcd2c19e.jpg,1708321,"Fall for the charm of our Vintage floral print patchwork dress. A delightful combination of bold floral patterns and geometric prints forms a chic and timeless design. Its patchwork construction adds a touch of bohemian flair, making it perfect for effortlessly stylish looks. The lightweight fabric offers comfort and breathability, ensuring you stay relaxed and radiant all day long."
women,Sexy dresses,Mini woman dress,3189.6,5839.2,45,343,False,YOINS,,Marine,Nope,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/9E/8F/b04aa9e9-09fc-46ba-bbb9-f83130419014.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/9E/8F/b04aa9e9-09fc-46ba-bbb9-f83130419014.jpg,,,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/9E/8F/b04aa9e9-09fc-46ba-bbb9-f83130419014.jpg,1073974,"Introducing the Mini Woman Dress, the perfect blend of style and comfort! Crafted from high-quality fabric, this dress will accentuate your curves and make you feel confident all day long. The vibrant colors and playful patterns are sure to turn heads, making this dress an essential piece for any fashion-forward woman. Whether you're out for a casual day or a night out on the town, the Mini Woman Dress has got you covered. Order yours today and experience the joy of dressing up in style!"
women,T-shirts,Red T-shirt Printed Letter,1553.6000000000001,2958.3999999999996,48,35,False,,,Black,Gray,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/7E/C1/760ed902-82fa-4a1c-a476-45aceb1daad9.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/7E/C1/760ed902-82fa-4a1c-a476-45aceb1daad9.jpg,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/32/F6/9eed5517-a6d2-40bb-a398-0f680dcb377a.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/32/F6/9eed5517-a6d2-40bb-a398-0f680dcb377a.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/50/29/905624de-f48f-4481-bc89-62af25a187ef.jpg,1668317,"Elevate your casual wardrobe with our remarkable Red T-shirt Printed Letter. Crafted from the finest quality cotton, it offers breathability and a soft touch against your skin. The eye-catching letter print adds a touch of whimsical style to your everyday ensemble. Perfect for running errands, lounging at home, or pairing with jeans for a relaxed weekend look. Experience unmatched comfort and unique style with our Red T-shirt Printed Letter."
women,Printed dresses,Striped printed sleeve dress,2239.2,4639.2,52,60,False,Celmia,,Black,Marine,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/14/D9/12759711-4cbe-4b10-b5f6-6af6f58ad18c.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/14/D9/12759711-4cbe-4b10-b5f6-6af6f58ad18c.jpg,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/E9/A0/5fb0e26f-ef4b-4f14-9fa0-a7d5a768e5a1.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/E9/A0/5fb0e26f-ef4b-4f14-9fa0-a7d5a768e5a1.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/E9/A0/5fb0e26f-ef4b-4f14-9fa0-a7d5a768e5a1.jpg,1466550,"Stand out in this stylish and comfortable striped printed sleeve dress. Crafted from high-quality fabric, it features a relaxed fit, a flattering square neckline, and eye-catching striped print sleeves that add a touch of intrigue to your look. Perfect for a casual day out or a fun night out, this versatile dress is sure to become a favorite in your wardrobe."
women,Combination and overalls,Ceinted combination with spaghetti suspenders,2399.2,5561.599999999999,57,50,False,VONDA,,Black,Red,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/31/DC/2886ae48-2f4f-474f-a1fb-ff25a98877a8.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/31/DC/2886ae48-2f4f-474f-a1fb-ff25a98877a8.jpg,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/07/E1/baf1c0e7-9fcf-4fa8-b321-6be3be580eb1.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/07/E1/baf1c0e7-9fcf-4fa8-b321-6be3be580eb1.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/07/E1/baf1c0e7-9fcf-4fa8-b321-6be3be580eb1.jpg,1664885,"Elevate your style with our captivating ceinted combination featuring delicate spaghetti suspenders. This chic and versatile ensemble effortlessly combines charm and comfort. The cinched waist accentuates your curves, while the flowy silhouette creates a graceful drape. Perfect for a night out or a day of sophisticated elegance, this ensemble will turn heads wherever you go."
women,Shirts,Relaxed asymmetrical hem t-shirt,2239.2,4748.0,53,65,False,,,Black,Gray,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/ser1/newchic/images/6E/EC/1e370813-9cb2-4fb7-9a34-8a1ec1d63a1e.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/ser1/newchic/images/6E/EC/1e370813-9cb2-4fb7-9a34-8a1ec1d63a1e.jpg,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/ser1/newchic/images/4E/61/8259225b-eb13-4a1f-a7d7-a5a7a230f990.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/ser1/newchic/images/4E/61/8259225b-eb13-4a1f-a7d7-a5a7a230f990.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/ser1/newchic/images/53/9C/713313f8-5991-4ca7-9d1b-82bc61ec9d92.jpg,1596407,"Discover a new level of comfort and style with our relaxed asymmetrical hem t-shirt. This fashionable top features an asymmetrical hemline that adds a touch of uniqueness to your everyday look. Made from premium fabric, this t-shirt offers exceptional softness and breathability, ensuring all-day comfort. Whether you're running errands or hanging out with friends, this versatile piece is sure to turn heads. Elevate your wardrobe with our relaxed asymmetrical hem t-shirt and embrace a effortlessly chic style."
women,Blouses and shirts,Embroidered reverse shirt,2862.4,5600.0,49,108,False,Gracila,https://fr.newchic.com/gracila-brand-247.html,Pink,Green,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/ser1/newchic/images/8F/06/c37eae5c-29bc-41fd-aaa4-0f853b98ed60.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/ser1/newchic/images/8F/06/c37eae5c-29bc-41fd-aaa4-0f853b98ed60.jpg,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/ser1/newchic/images/DB/7A/cf070919-e06f-4cd6-9ab7-d1485932918f.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/ser1/newchic/images/DB/7A/cf070919-e06f-4cd6-9ab7-d1485932918f.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/ser1/newchic/images/DB/7A/cf070919-e06f-4cd6-9ab7-d1485932918f.jpg,1641466,"Turn heads with our stunning Embroidered Reverse Shirt, designed for the modern, fashion-forward woman. This unique piece features intricate embroidery on the back, creating an eye-catching statement that reflects your personal style. The front of the shirt is clean and minimalistic, allowing the embroidered design to take center stage. Made with premium materials, this shirt ensures both comfort and durability, making it a versatile addition to your wardrobe. Pair it with jeans for a casual look or dress it up with a skirt for a more formal occasion. Express your individuality and make a statement with our Embroidered Reverse Shirt."
