category,subcategory,name,current_price,raw_price,discount,likes_count,is_new,brand,brand_url,variation_0_color,variation_1_color,variation_0_thumbnail,variation_0_image,variation_1_thumbnail,variation_1_image,image_url,id,description
bags,Wallets,6.3 inch EDC phone belt bag for men,559.2,1200.0,53,51,False,,,Black,Dark gray,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/25/5A/938edf2f-ef7b-4f1c-bc6c-4add4f5bb376.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/25/5A/938edf2f-ef7b-4f1c-bc6c-4add4f5bb376.jpg,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/86/6F/524603b2-23bb-4ca6-b87e-e8a0cd8b0267.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/86/6F/524603b2-23bb-4ca6-b87e-e8a0cd8b0267.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/00/FC/5793a9a3-e74d-44d8-8724-0327f6425923.jpg,1677269,"Carry your essentials hands-free with our 6.3 inch EDC phone belt bag, crafted from durable materials for everyday use. Designed with a spacious main compartment for your phone, keys, and cards, plus a front zipper pocket for quick-access items. Adjustable belt ensures a comfortable fit, making it perfect for work, travel, or outdoor activities. Keep your belongings secure and organized, wherever your day takes you."
bags,Hand bags,Multifunction shoulder bag Design Business,4359.2,7912.799999999999,45,304,False,Brenice,https://fr.newchic.com/brenice-brand-1368.html,Red,Blue,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/8D/24/09aa882d-10b0-46a1-b279-8c1e5c3d56d5.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/8D/24/09aa882d-10b0-46a1-b279-8c1e5c3d56d5.jpg,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/E8/D8/8476fb84-96da-4785-b1e3-43a25fca0e71.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/E8/D8/8476fb84-96da-4785-b1e3-43a25fca0e71.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/D9/F6/b7a5a672-a871-4734-9ba6-adf4da6fc7b8.jpg,1645768,"This versatile multifunction shoulder bag is perfect for the modern professional. Its sleek design and spacious interior make it the perfect companion for carrying your essentials, while its adjustable strap allows for comfortable all-day wear. Crafted with durable materials and expert construction, this bag is both stylish and functional. Whether you're commuting to work, traveling, or running errands, this shoulder bag will keep your belongings organized and secure."
bags,Hand bags,Women 3pcs Vintage multifunction handbag,3359.2000000000003,6400.0,48,124,False,,,Black,Gray,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/E2/3A/a73a941f-fdc3-4ba6-be27-33bc28bc6f9b.jpeg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/E2/3A/a73a941f-fdc3-4ba6-be27-33bc28bc6f9b.jpeg,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/AF/D8/46c7dcc6-64ca-444f-b9d2-3270d32db5de.jpeg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/AF/D8/46c7dcc6-64ca-444f-b9d2-3270d32db5de.jpeg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/E6/4B/2c834139-4d89-4754-8b7f-af578c919ab4.jpeg,1668433,"Step out in style with our exquisite 3-piece vintage handbag set, meticulously crafted to meet the needs of the modern woman. This set features a spacious tote, a chic crossbody bag, and a handy clutch, offering versatility for any occasion. The bags are adorned with intricate details, exuding a touch of timeless elegance. Made from premium materials, they ensure durability and effortless style. Elevate your look and carry your essentials in sophistication with this must-have handbag set."
bags,Wallets,Retro belt bag in real leather edc for men,1759.1999999999998,3199.2000000000003,45,26,False,,,Coffee,Brown,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/AC/26/6208e393-f53c-4d23-97ea-fd15a79c0562.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/AC/26/6208e393-f53c-4d23-97ea-fd15a79c0562.jpg,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/9A/45/058e4176-5641-47bc-bfd7-61c8cae56ad0.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/9A/45/058e4176-5641-47bc-bfd7-61c8cae56ad0.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/CD/2F/6a079ea6-9e21-417e-9d0b-9a3aae0db8a7.jpg,1689099,"Made from genuine leather, this retro belt bag is the perfect accessory for the modern man on the go. It's durable and stylish, with a spacious main compartment and multiple pockets for storing all your essentials. The adjustable belt ensures a comfortable fit, while the brass hardware adds a touch of vintage charm. Whether you're running errands or exploring the city, this belt bag will keep your belongings safe and secure."
bags,Wallets,True leather case for men 6.3 inch edc,1839.1999999999998,3600.0,49,8,False,,,Black,brown,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/59/B6/ff9c9ffa-548a-453b-bc63-87b7cd778eca.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/59/B6/ff9c9ffa-548a-453b-bc63-87b7cd778eca.jpg,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/25/69/e9cece53-6ea4-41d2-8af0-16280072a9a6.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/25/69/e9cece53-6ea4-41d2-8af0-16280072a9a6.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/8C/C6/bd8223a6-db98-4626-831a-cb2d6f703fe4.jpg,1707913,"Our handcrafted genuine leather edc case is designed to protect your 6.3-inch mobile phone in style. With its sleek and sophisticated look, this case is perfect for the modern man on the go. Enjoy the peace of mind knowing your phone is protected while you're out and about."
bags,Hand bags,Solid design women handbag,3999.2000000000003,8521.6,53,169,False,Brenice,https://fr.newchic.com/brenice-brand-1368.html,Pink,Black,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/E5/CB/bb513962-b87a-404a-9d28-b0e898645d9a.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/E5/CB/bb513962-b87a-404a-9d28-b0e898645d9a.jpg,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/ser1/newchic/images/D9/A8/688667c2-20a4-4a67-aff9-79472edb4d5d.jpeg,https://imgaz1.chiccdn.com/thumb/view/oaupload/ser1/newchic/images/D9/A8/688667c2-20a4-4a67-aff9-79472edb4d5d.jpeg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/52/8A/cca2823a-4f78-4787-9616-5072decfce47.jpg,1645901,"Step out in style with our solid design women's handbag. Crafted from premium materials and featuring a sturdy build, this bag is designed to last. With ample storage space and a secure zipper closure, it keeps your essentials safe and organized. The minimalist yet elegant design complements any outfit, making it the perfect accessory for the modern, stylish woman."
bags,Shoulder bag,Solid strap bag in real leather for men,4359.2,7912.799999999999,45,28,False,,,Black,Brown,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/5D/44/d5961112-1ccb-4ec4-a872-651b141ab612.jpeg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/5D/44/d5961112-1ccb-4ec4-a872-651b141ab612.jpeg,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/53/6F/d1a54f7f-96be-48e1-b741-f4c0d7d56b7d.jpeg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/53/6F/d1a54f7f-96be-48e1-b741-f4c0d7d56b7d.jpeg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/5D/FC/bd8f7629-5c13-465b-97bd-af70e10a4d5c.jpeg,1594130,"Our solid strap bag in genuine leather is the epitome of style and functionality. Crafted from durable and luxurious real leather, this bag combines timeless design with modern functionality. The adjustable strap accommodates various carrying styles, from a comfortable shoulder bag to a stylish crossbody. Its well-organized interior, featuring multiple compartments and pockets, ensures your belongings stay organized and secure. Elevate your daily style with this sophisticated accessory, perfect for the modern man."
bags,Wallets,6.3 inch men's men's belt bag in real leather,1759.1999999999998,3200.0,45,41,False,,,Black,Red-maron,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/79/FE/c415459a-7c32-4845-8a52-0af6ec9860c2.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/79/FE/c415459a-7c32-4845-8a52-0af6ec9860c2.jpg,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/7E/DB/9f71933f-6313-4546-853b-7871322a99d4.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/7E/DB/9f71933f-6313-4546-853b-7871322a99d4.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/43/D4/f643e653-2d1a-4723-bb67-b2009341b3b5.jpg,1676985,"Stay stylish and hands-free with our 6.3-inch men's belt bag crafted from genuine leather. This compact and versatile accessory keeps your essentials close at hand, whether you're running errands, traveling, or hitting the gym. Its premium construction ensures long-lasting durability, while its timeless design complements any outfit. Experience the perfect blend of fashion and functionality with our men's leather belt bag."
bags,Wallets,Multi-tools in real leather EDC leather belt size,1839.1999999999998,3600.0,49,174,False,,,Black,coffee,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/40/E1/ad8b6f95-a182-4b6c-9fbe-e5f9c8dba4e5.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/40/E1/ad8b6f95-a182-4b6c-9fbe-e5f9c8dba4e5.jpg,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/90/D7/f0c21c5f-22de-4443-8576-9be533a9532c.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/90/D7/f0c21c5f-22de-4443-8576-9be533a9532c.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/6F/BD/6d143095-4942-4ec1-b4ca-c73522f5e3a1.jpg,1704506,"Our men's real leather belt is the perfect combination of style and functionality. Each belt features multiple fully-functional tools, including a bottle opener, screwdriver, and wrench, making it the ideal choice for outdoor enthusiasts, DIYers, or anyone who wants to be prepared for anything. Constructed from durable and supple leather, this belt provides lasting comfort and dependability, while the sleek design ensures you look your best in any situation."
bags,Wallets,7.2 -inch real leather edc retro leather belt bag,1873.6000000000001,3349.6,44,377,False,E Ekphero,https://fr.newchic.com/e-ekphero-brand-42.html,Brown,Black,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/AA/66/b4877cef-11a2-43b9-a784-4fc9a08b0870.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/AA/66/b4877cef-11a2-43b9-a784-4fc9a08b0870.jpg,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/A1/C9/b3f0bcfd-5289-48df-9fdb-c15441e1e6de.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/A1/C9/b3f0bcfd-5289-48df-9fdb-c15441e1e6de.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/C7/71/c5ca782d-5178-4303-908e-cbf855708542.jpeg,1644205,"This 7.2-inch real leather EDC retro leather belt bag is the perfect combination of utility and style. Crafted from high-quality genuine leather, this durable belt bag offers ample storage space for essentials while adding a touch of rugged sophistication to your outfit. Its compact design ensures comfort while on the go, making it ideal for outdoor activities, travel, or everyday wear."
bags,Wallets,6.5 -inch edc 6.5 inch leather phone size bag EDC,1759.1999999999998,3200.0,45,192,False,,,Black,Coffee,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/5A/3D/7ce3a339-af25-4a38-b30d-348f64d3960f.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/5A/3D/7ce3a339-af25-4a38-b30d-348f64d3960f.jpg,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/D6/B1/b0863245-7f33-4118-b37a-8d2b772a625e.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/D6/B1/b0863245-7f33-4118-b37a-8d2b772a625e.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/9D/65/13565348-856d-408e-8eae-3ec4340ac2db.jpg,1689612,"Stay organized and stylish with our 6.5-inch EDC leather phone size bag. Crafted from high-quality leather, this bag offers durability and a sleek, sophisticated look. Its compact size makes it perfect for carrying your essentials, including your phone, keys, wallet, and other small items. The bag features multiple pockets for easy organization and a secure zipper closure to keep your belongings safe. Whether you're running errands, commuting to work, or traveling, this EDC leather phone size bag is the perfect accessory for keeping your essentials close at hand."
bags,Wallets,EDC in real retro leather 6.3 inch phone bag,1599.1999999999998,5330.4,70,207,False,E Ekphero,https://fr.newchic.com/e-ekphero-brand-42.html,Black,brown,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/13/67/426f4b5b-6e16-44cd-ba86-6c786de5dd13.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/13/67/426f4b5b-6e16-44cd-ba86-6c786de5dd13.jpg,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/4E/50/8cf6d597-e70c-4ef8-af2b-14219d72368c.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/4E/50/8cf6d597-e70c-4ef8-af2b-14219d72368c.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/0B/A6/ffcdc1a3-c544-4045-9d6b-e3289e19a1d2.jpg,1676960,"Experience sophistication and functionality with our genuine retro leather phone bag. Handcrafted from premium leather that develops a rich patina over time, this bag exudes vintage charm. Its compact design fits perfectly in your pocket or attaches to a belt loop for easy access. Keep your phone, cards, and cash organized and protected, while making a timeless fashion statement."
bags,Hand bags,Flower printed canvas bag for women,2719.2000000000003,5360.0,49,218,False,,,Blue,Dark blue,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/92/21/2e21497c-805e-48bd-8f50-1997648f04d5.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/92/21/2e21497c-805e-48bd-8f50-1997648f04d5.jpg,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/D4/A2/cf846463-ac20-4daa-9ca3-45ceec752de5.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/D4/A2/cf846463-ac20-4daa-9ca3-45ceec752de5.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/58/02/02c4b6ef-6b54-4706-86b1-8bf6f3810ace.jpg,1697644,"Carry your essentials in style with our beautiful canvas tote bag featuring an eye-catching flower print. Made from high-quality canvas material, this bag is both durable and eco-friendly. The spacious interior and sturdy handles provide maximum comfort and convenience. Perfect for everyday use, whether you're running errands, going to school or work, or hitting the beach."
bags,Wallets,Retro belt bag in real leather edc for men,1839.1999999999998,3920.0,53,66,False,,,Black,brown,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/F7/B0/24690058-39a7-469f-97f3-9448bac21f0c.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/F7/B0/24690058-39a7-469f-97f3-9448bac21f0c.jpg,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/99/CF/ddb9c41e-9da7-4e67-afd4-ee6a95bdd462.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/99/CF/ddb9c41e-9da7-4e67-afd4-ee6a95bdd462.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/FD/3B/2fd52c99-efcd-4dd6-a328-1f4471cff1df.jpg,1678760,"Step back in time with the timeless style of our retro belt bag. Made from genuine leather, this belt bag keeps essentials close and at the ready for your next adventure. Whether hitting the town with friends or exploring the outdoors, bring back the charm of the vintage era with this durable and stylish accessory."
bags,Wallets,EDC real leather belt bag for men,1999.1999999999998,3919.2000000000003,49,90,False,,,Black,Brown,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/20/08/ca404343-957c-4b83-b0fe-bf277dc3ed23.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/20/08/ca404343-957c-4b83-b0fe-bf277dc3ed23.jpg,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/73/62/8663bd52-19db-4969-82d0-42d7fc1e1204.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/73/62/8663bd52-19db-4969-82d0-42d7fc1e1204.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/AC/22/e6c60d49-197a-43e5-bb99-9d5caad851cc.png,1689026,"Carry your essentials in style with our EDC genuine leather belt bag for men. Crafted from premium leather, this durable bag features a compact design with ample storage space for your everyday essentials like your phone, keys, wallet, and more. Its versatility allows you to wear it around your waist or attach it to your belt, providing easy access and hands-free convenience. Whether you're running errands, traveling, or engaging in outdoor activities, this practical and stylish belt bag is the perfect companion to keep your belongings secure and organized."
bags,Shoulder bag,6 cards for 6.3 inch phone bags,1743.1999999999998,3920.0,56,779,False,,,Black,Pink,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/68/39/492e6bc8-521e-487f-b7f6-79096ff54da5.jpeg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/68/39/492e6bc8-521e-487f-b7f6-79096ff54da5.jpeg,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/A1/AC/17cc8a75-9901-4001-bde7-5911d3a299e1.jpeg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/A1/AC/17cc8a75-9901-4001-bde7-5911d3a299e1.jpeg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/59/55/8c6ffa80-dafe-4dfa-aba6-26598aa899bc.jpg,1651529,"Carry your 6.3 inch phone with style and security in our premium cardholder-phone bag. This compact yet spacious bag features six card slots, ensuring easy access to your essentials while on the go. Crafted from high-quality materials, it offers durability and a touch of sophistication to your everyday look. With its sleek design and practical functionality, this bag is a must-have accessory for the modern individual."
bags,Wallets,Men EDC Multitool Flashlight Key Belt Bag,1759.1999999999998,3600.0,51,54,False,,,Black,Brown,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/05/01/41040c70-d248-43a6-b5f3-a6c93e104042.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/05/01/41040c70-d248-43a6-b5f3-a6c93e104042.jpg,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/BF/B8/32db2ccb-4c11-4fe8-bb62-bee9ef1e63ff.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/BF/B8/32db2ccb-4c11-4fe8-bb62-bee9ef1e63ff.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/74/44/1c83f629-ce7e-496d-a792-a649af7e0a0b.png,1711733,"This men's EDC multitool flashlight key belt bag is your perfect companion for everyday carry. It's compact and lightweight, making it easy to carry around, but it's also durable and packed with features. The exterior is made of high-quality nylon fabric, while the interior is lined with soft padding to protect your belongings. It has multiple compartments, including a large main compartment, a front zippered pocket, and two side pockets, providing ample storage space for your keys, flashlight, multitool, wallet, and other essentials. The adjustable belt loop allows you to wear it securely on your belt, or attach it to your backpack. With its practical design and compact size, this bag is perfect for everyday use, outdoor activities, camping, hiking, and more."
bags,Shoulder bag,6.3 -inch men's leather banana bag for men,2440.8,4320.0,44,93,False,,,Black,Brown,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/6A/DD/785f3432-9107-401a-820c-a846ad655fb5.jpeg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/6A/DD/785f3432-9107-401a-820c-a846ad655fb5.jpeg,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/4F/FF/cce00401-65cb-4aac-b50e-1d5424336807.jpeg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/4F/FF/cce00401-65cb-4aac-b50e-1d5424336807.jpeg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/CC/0E/f4ddd9b4-b75c-44e9-8211-14dce1ddfbc2.jpg,1625865,"Elevate your style with our remarkable 6.3-inch men's leather banana bag, masterfully crafted from premium genuine leather. This compact yet spacious bag offers unparalleled comfort and convenience, allowing you to effortlessly carry your essentials close at hand. Its sleek and modern design complements any outfit, making it the perfect accessory for the discerning gentleman who values both fashion and functionality."
bags,Wallets,Men EDC True Leather 6.3 inches Retro Short Bag of cell phone cells,1719.1999999999998,5200.0,67,60,False,E Ekphero,https://fr.newchic.com/e-ekphero-brand-42.html,Black,coffee,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/AC/26/b31e310b-4ad5-4c57-8d51-890026c0a90b.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/AC/26/b31e310b-4ad5-4c57-8d51-890026c0a90b.jpg,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/6B/D5/85e26022-44ca-4990-8317-ed95819a21e1.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/6B/D5/85e26022-44ca-4990-8317-ed95819a21e1.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/05/25/8c265948-ddf1-4976-95ad-07b43aeddd6d.jpg,1686432,"Carry your essentials in style with this retro short bag. Made from genuine leather, this bag features a 6.3-inch size, perfect for your cell phone, wallet, and keys. Its durable construction and stylish design make it a must-have accessory for any man on the go. The bag also features multiple compartments for easy organization. Upgrade your everyday carry with this versatile and fashionable bag."
bags,Wallets,6.3 inch men's belt bag real leather,2239.2,4480.0,50,76,False,,,#01,#02,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/9A/93/9d432fc7-852e-4456-b8e4-48dfd82ba5a0.jpeg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/9A/93/9d432fc7-852e-4456-b8e4-48dfd82ba5a0.jpeg,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/59/F8/ab7eec17-766f-47fb-a884-4844c13f95f6.jpeg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/59/F8/ab7eec17-766f-47fb-a884-4844c13f95f6.jpeg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/B4/15/6340ac54-2447-4168-80fe-37773b805502.jpeg,1660122,"This genuine leather belt bag is the perfect accessory for the modern man on the go. Crafted from premium-quality leather, this bag combines durability with style. Its spacious main compartment provides ample storage space for your essentials, while the adjustable strap ensures a comfortable fit. Whether you're running errands, traveling, or hitting the gym, this belt bag will keep your belongings safe and organized."
bags,Wallets,EDC vintage men's leather bag self-defense wallet walks,1599.1999999999998,2320.0,31,30,False,,,Black,YELLOW,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/80/23/5053242b-997c-46a7-8a5f-3666aec6de1a.png,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/80/23/5053242b-997c-46a7-8a5f-3666aec6de1a.png,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/B1/AE/5f3f1497-d1ad-468d-90a6-ba68f4919eaf.png,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/B1/AE/5f3f1497-d1ad-468d-90a6-ba68f4919eaf.png,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/AB/EE/7b5f2f5f-dd66-45bc-8681-05cc18820895.jpg,1676860,"Discover the EDC vintage men's leather bag, the perfect blend of style and functionality. This rugged, genuine leather bag is designed for the modern man who appreciates both form and function. With its timeless design and spacious interior, it's the perfect companion for everyday carry or travel. Featuring a hidden compartment for self-defense, this bag ensures you're always prepared. Experience the finest quality leather craftsmanship and make a statement wherever you go."
bags,Shoulder bag,Pure color pocket in leather PU carder bag phone bag,2920.0,4913.6,41,9465,False,,,Orange,Deep green,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/9C/84/0e0787c9-28fd-41c6-9771-c25655ef21a5.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/9C/84/0e0787c9-28fd-41c6-9771-c25655ef21a5.jpg,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/31/CC/2eb1d712-0e10-45d0-87e8-459d7600162f.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/31/CC/2eb1d712-0e10-45d0-87e8-459d7600162f.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/03/76/a4f43c15-cba6-465d-b442-fde4d51753a1.jpg,1339802,"Elevate your style with our stunning Pure Color Pocket in Leather PU Carder Bag Phone Bag. Crafted from high-quality leather PU material, this bag exudes a luxurious feel and unmatched durability. Its sleek and compact design seamlessly blends functionality with fashion, making it the perfect companion for any occasion."
bags,Hand bags,Solid handbag design,3487.2000000000003,5685.599999999999,39,1645,False,Brenice,https://fr.newchic.com/brenice-brand-1368.html,Brown,Black,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/ser1/newchic/images/B6/C0/afbc5aaa-a6db-4322-a85f-538ac29519c0.jpeg,https://imgaz1.chiccdn.com/thumb/view/oaupload/ser1/newchic/images/B6/C0/afbc5aaa-a6db-4322-a85f-538ac29519c0.jpeg,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/ser1/newchic/images/6B/06/a37f1ad6-ac74-4302-80f4-ee960fa387be.jpeg,https://imgaz1.chiccdn.com/thumb/view/oaupload/ser1/newchic/images/6B/06/a37f1ad6-ac74-4302-80f4-ee960fa387be.jpeg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/82/2B/dd91a618-cca2-4ee5-8741-a003a74fe2a2.jpg,1523805,"Step out in confident style with our solid handbag, a timeless accessory that perfectly complements any ensemble. This elegantly crafted bag features a sturdy design, ensuring durability and longevity. Its spacious interior offers ample room for your essentials, ensuring you stay organized and prepared. Whether you're embarking on a weekday commute or a weekend getaway, this versatile handbag will effortlessly carry all your necessities, keeping you looking and feeling your best."
bags,Backpack,Nylon printed printed backpack for women,1599.1999999999998,3600.0,56,233,False,,,red,Black,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/95/B3/463e33ab-573c-4c13-adca-6678f9105c88.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/95/B3/463e33ab-573c-4c13-adca-6678f9105c88.jpg,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/32/B1/c50e6bb2-878e-4d80-b55e-e3d54b1144c5.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/32/B1/c50e6bb2-878e-4d80-b55e-e3d54b1144c5.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/F8/A1/e2e92847-c9bb-4407-a813-ef0d51711e2f.png,1690767,"Carry your essentials with both style and comfort in our Nylon Printed Printed Backpack. Made from durable nylon, this backpack is built to last. The spacious interior features multiple pockets to keep your belongings organized, while the adjustable shoulder straps ensure a comfy fit. With its vibrant printed design, you're sure to turn heads wherever you go. Perfect for school, travel, or everyday use."
